; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
randfragment_2173_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:120714275:120715056:D	cluster_1_node_7_8motifs	R	388	403	4.4
randfragment_2174_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:122121967:122122284:R	cluster_1_node_7_8motifs	D	272	287	1.9
randfragment_2175_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:23527256:23527619:R	cluster_1_node_7_8motifs	R	263	278	5.3
randfragment_2176_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:7498782:7499250:R	cluster_1_node_7_8motifs	R	383	398	5.4
randfragment_2177_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:29414768:29415251:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2178_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187578.1:375899:376501:D	cluster_1_node_7_8motifs	D	357	372	3.7
randfragment_2179_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:30956903:30957960:R	cluster_1_node_7_8motifs	D	474	489	4.5
randfragment_2180_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:121054547:121054854:D	cluster_1_node_7_8motifs	D	224	239	0.9
randfragment_2181_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:27368663:27369042:R	cluster_1_node_7_8motifs	R	364	379	8.1
randfragment_2182_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:66858292:66858801:R	cluster_1_node_7_8motifs	D	251	266	3.8
randfragment_2183_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:91087369:91087734:R	cluster_1_node_7_8motifs	D	165	180	5.8
randfragment_2184_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:92008664:92009112:D	cluster_1_node_7_8motifs	D	69	84	2.8
randfragment_2185_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:115885808:115886333:R	cluster_1_node_7_8motifs	R	201	216	5.4
randfragment_2186_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:72691428:72691838:D	cluster_1_node_7_8motifs	R	128	143	6.8
randfragment_2187_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:88831963:88832349:R	cluster_1_node_7_8motifs	D	11	26	2.8
randfragment_2188_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:35931846:35932294:D	cluster_1_node_7_8motifs	D	209	224	2.5
randfragment_2189_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:122611585:122612496:R	cluster_1_node_7_8motifs	R	340	355	5.0
randfragment_2190_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:120920891:120921348:R	cluster_1_node_7_8motifs	R	175	190	5.3
randfragment_2191_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:171719632:171720125:R	cluster_1_node_7_8motifs	R	20	35	2.8
randfragment_2192_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:21945344:21945729:R	cluster_1_node_7_8motifs	D	144	159	0.3
randfragment_2193_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:26040866:26041272:D	cluster_1_node_7_8motifs	D	277	292	0.6
randfragment_2194_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:16335685:16336082:R	cluster_1_node_7_8motifs	D	17	32	0.1
randfragment_2195_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:17098415:17099131:D	cluster_1_node_7_8motifs	R	77	92	6.7
randfragment_2196_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:15264018:15264587:D	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2197_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:51488672:51488960:R	cluster_1_node_7_8motifs	D	60	75	5.0
randfragment_2198_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:186920719:186921092:D	cluster_1_node_7_8motifs	D	41	56	0.0
randfragment_2199_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:13866707:13867606:R	cluster_1_node_7_8motifs	D	316	331	6.2
randfragment_2200_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:43735971:43736521:R	cluster_1_node_7_8motifs	R	96	111	4.2
randfragment_2201_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:40090779:40091234:R	cluster_1_node_7_8motifs	D	224	239	2.1
randfragment_2202_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:101856663:101857029:R	cluster_1_node_7_8motifs	R	90	105	3.2
randfragment_2203_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:151120579:151121288:D	cluster_1_node_7_8motifs	D	102	117	2.3
randfragment_2204_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:116544228:116544594:R	cluster_1_node_7_8motifs	R	207	222	3.8
randfragment_2205_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:114183436:114183806:D	cluster_1_node_7_8motifs	D	159	174	0.9
randfragment_2206_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:29381596:29382192:R	cluster_1_node_7_8motifs	D	281	296	7.4
randfragment_2207_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:57684773:57685342:D	cluster_1_node_7_8motifs	R	252	267	-0.4
randfragment_2208_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:106860154:106860515:R	cluster_1_node_7_8motifs	R	138	153	1.1
randfragment_2209_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:28752209:28753085:D	cluster_1_node_7_8motifs	D	780	795	5.1
randfragment_2210_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:106105289:106105930:D	cluster_1_node_7_8motifs	R	74	89	5.2
randfragment_2211_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:132826298:132826690:R	cluster_1_node_7_8motifs	D	19	34	1.8
randfragment_2212_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:100747768:100748049:D	cluster_1_node_7_8motifs	D	72	87	0.1
randfragment_2213_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:154804562:154805019:D	cluster_1_node_7_8motifs	D	285	300	2.5
randfragment_2214_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:59834540:59834837:D	cluster_1_node_7_8motifs	R	118	133	2.8
randfragment_2215_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:70618183:70618512:D	cluster_1_node_7_8motifs	R	1	16	2.3
randfragment_2216_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:76137334:76137644:R	cluster_1_node_7_8motifs	R	188	203	7.5
randfragment_2217_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:139004314:139004729:R	cluster_1_node_7_8motifs	R	297	312	3.4
randfragment_2218_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:70051536:70051876:D	cluster_1_node_7_8motifs	R	309	324	0.5
randfragment_2219_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:19717790:19718419:D	cluster_1_node_7_8motifs	R	472	487	5.0
randfragment_2220_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:71879065:71879578:R	cluster_1_node_7_8motifs	D	326	341	3.1
randfragment_2221_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:13255093:13255362:D	cluster_1_node_7_8motifs	D	242	257	-1.4
randfragment_2222_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:114619219:114619752:D	cluster_1_node_7_8motifs	R	107	122	3.6
randfragment_2223_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:41607656:41608195:D	cluster_1_node_7_8motifs	D	500	515	2.4
randfragment_2224_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000021.9:17376587:17377203:D	cluster_1_node_7_8motifs	D	426	441	2.7
randfragment_2225_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:27297698:27298709:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2226_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:15623209:15623732:D	cluster_1_node_7_8motifs	D	71	86	3.7
randfragment_2227_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:29672080:29672533:R	cluster_1_node_7_8motifs	D	119	134	3.4
randfragment_2228_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:115337723:115338020:R	cluster_1_node_7_8motifs	R	154	169	5.7
randfragment_2229_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:106206983:106207417:R	cluster_1_node_7_8motifs	D	402	417	0.2
randfragment_2230_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:224313883:224314389:R	cluster_1_node_7_8motifs	D	211	226	1.7
randfragment_2231_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:27316079:27316596:R	cluster_1_node_7_8motifs	D	84	99	-0.2
randfragment_2232_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:102979075:102979420:R	cluster_1_node_7_8motifs	R	223	238	3.1
randfragment_2233_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:41324813:41325360:R	cluster_1_node_7_8motifs	R	420	435	5.9
randfragment_2234_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:71883551:71884024:R	cluster_1_node_7_8motifs	R	349	364	3.8
randfragment_2235_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:44109275:44109684:D	cluster_1_node_7_8motifs	R	137	152	6.5
randfragment_2236_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003571061.2:682482:683139:D	cluster_1_node_7_8motifs	R	4	19	3.4
randfragment_2237_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:90123642:90124307:R	cluster_1_node_7_8motifs	R	639	654	3.2
randfragment_2238_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:12167874:12168353:R	cluster_1_node_7_8motifs	R	289	304	0.0
randfragment_2239_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167246.2:605441:605848:R	cluster_1_node_7_8motifs	R	346	361	2.3
randfragment_2240_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791777.1:1855537:1855880:R	cluster_1_node_7_8motifs	D	136	151	3.2
randfragment_2241_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:74614242:74614752:D	cluster_1_node_7_8motifs	D	380	395	2.0
randfragment_2242_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:64788629:64789076:R	cluster_1_node_7_8motifs	D	175	190	2.9
randfragment_2243_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:88919179:88919634:R	cluster_1_node_7_8motifs	D	374	389	-1.0
randfragment_2244_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:501897:502219:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2245_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:110292898:110293404:R	cluster_1_node_7_8motifs	D	92	107	3.2
randfragment_2246_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:55706898:55707204:D	cluster_1_node_7_8motifs	R	223	238	-0.8
randfragment_2247_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315970.2:80142:80733:D	cluster_1_node_7_8motifs	D	4	19	3.7
randfragment_2248_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:76321154:76321658:D	cluster_1_node_7_8motifs	R	276	291	8.5
randfragment_2249_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:65210792:65211607:R	cluster_1_node_7_8motifs	D	545	560	5.4
randfragment_2250_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:18053515:18053904:D	cluster_1_node_7_8motifs	R	350	365	2.6
randfragment_2251_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:78708414:78709006:R	cluster_1_node_7_8motifs	D	536	551	1.6
randfragment_2252_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:33058510:33059013:D	cluster_1_node_7_8motifs	D	404	419	3.3
randfragment_2253_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:109468647:109468918:D	cluster_1_node_7_8motifs	D	42	57	0.0
randfragment_2254_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:30132474:30132984:D	cluster_1_node_7_8motifs	D	191	206	2.0
randfragment_2255_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:1850477:1850922:D	cluster_1_node_7_8motifs	R	162	177	3.2
randfragment_2256_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:66232792:66233267:D	cluster_1_node_7_8motifs	R	216	231	2.2
randfragment_2257_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:23641651:23642018:D	cluster_1_node_7_8motifs	R	304	319	3.0
randfragment_2258_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:40742657:40743057:D	cluster_1_node_7_8motifs	R	47	62	1.8
randfragment_2259_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:24737093:24737509:D	cluster_1_node_7_8motifs	R	324	339	3.6
randfragment_2260_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:24332912:24333204:R	cluster_1_node_7_8motifs	R	93	108	2.0
randfragment_2261_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:2241289:2241683:R	cluster_1_node_7_8motifs	R	39	54	2.3
randfragment_2262_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:52734012:52734579:R	cluster_1_node_7_8motifs	D	464	479	4.8
randfragment_2263_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:36646608:36647155:R	cluster_1_node_7_8motifs	D	369	384	3.3
randfragment_2264_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:150339553:150339981:R	cluster_1_node_7_8motifs	D	386	401	3.1
randfragment_2265_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:140609605:140609955:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2266_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187394.1:69560:70162:R	cluster_1_node_7_8motifs	D	293	308	5.8
randfragment_2267_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167246.2:476798:477178:D	cluster_1_node_7_8motifs	R	349	364	3.9
randfragment_2268_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:105678315:105678641:D	cluster_1_node_7_8motifs	R	220	235	4.2
randfragment_2269_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:11102236:11102537:D	cluster_1_node_7_8motifs	D	187	202	-2.0
randfragment_2270_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:15560414:15560840:R	cluster_1_node_7_8motifs	D	365	380	5.8
randfragment_2271_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:187158021:187158444:D	cluster_1_node_7_8motifs	R	284	299	1.2
randfragment_2272_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187567.1:289580:290025:D	cluster_1_node_7_8motifs	D	301	316	2.6
randfragment_2273_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:24261099:24261520:R	cluster_1_node_7_8motifs	D	226	241	3.7
randfragment_2274_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:7054232:7054694:R	cluster_1_node_7_8motifs	R	357	372	2.6
randfragment_2275_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:37347570:37348004:D	cluster_1_node_7_8motifs	R	220	235	8.5
randfragment_2276_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:36410005:36410434:D	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2277_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:97068772:97069266:D	cluster_1_node_7_8motifs	R	178	193	4.5
randfragment_2278_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167249.2:1489838:1490497:R	cluster_1_node_7_8motifs	R	15	30	4.1
randfragment_2279_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:16535991:16536396:R	cluster_1_node_7_8motifs	R	46	61	4.9
randfragment_2280_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:111680648:111681232:D	cluster_1_node_7_8motifs	R	184	199	3.4
randfragment_2281_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:87377314:87377724:D	cluster_1_node_7_8motifs	D	95	110	2.8
randfragment_2282_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:58419766:58420397:D	cluster_1_node_7_8motifs	R	270	285	6.2
randfragment_2283_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:50428141:50428512:R	cluster_1_node_7_8motifs	D	189	204	2.7
randfragment_2284_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:112603607:112603998:D	cluster_1_node_7_8motifs	D	83	98	3.1
randfragment_2285_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:76278699:76279657:R	cluster_1_node_7_8motifs	R	682	697	8.3
randfragment_2286_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:124518356:124518825:R	cluster_1_node_7_8motifs	D	65	80	3.0
randfragment_2287_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:7484557:7485265:D	cluster_1_node_7_8motifs	R	279	294	3.5
randfragment_2288_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:35450991:35451656:D	cluster_1_node_7_8motifs	R	411	426	3.3
randfragment_1_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:96351407:96351911:D	cluster_1_node_8_9motifs	D	129	144	4.8
randfragment_2_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:55928100:55928575:D	cluster_1_node_8_9motifs	R	196	211	4.0
randfragment_3_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:108626700:108627038:D	cluster_1_node_8_9motifs	D	318	333	2.3
randfragment_4_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:134067969:134068639:D	cluster_1_node_8_9motifs	D	228	243	5.4
randfragment_5_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:78719430:78720015:D	cluster_1_node_8_9motifs	R	5	20	3.9
randfragment_6_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:19559992:19560336:R	cluster_1_node_8_9motifs	.	0	0	-1000000.0
randfragment_7_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167245.2:42222:42583:D	cluster_1_node_8_9motifs	D	121	136	3.1
randfragment_8_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:211436687:211436959:R	cluster_1_node_8_9motifs	D	133	148	0.6
randfragment_9_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:33568486:33569136:D	cluster_1_node_8_9motifs	D	471	486	4.8
randfragment_10_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:172364598:172364896:R	cluster_1_node_8_9motifs	D	86	101	-0.8
randfragment_11_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:47923744:47924329:R	cluster_1_node_8_9motifs	D	313	328	5.9
randfragment_12_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:157050337:157050648:R	cluster_1_node_8_9motifs	R	103	118	4.6
randfragment_13_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:41083509:41083919:D	cluster_1_node_8_9motifs	D	159	174	0.6
randfragment_14_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:124716292:124716746:R	cluster_1_node_8_9motifs	D	92	107	5.2
randfragment_15_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:16280232:16280729:R	cluster_1_node_8_9motifs	R	298	313	2.3
randfragment_16_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:32020471:32020929:R	cluster_1_node_8_9motifs	D	193	208	2.7
randfragment_17_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:2447447:2448018:R	cluster_1_node_8_9motifs	.	0	0	-1000000.0
randfragment_18_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315905.1:131829:132233:R	cluster_1_node_8_9motifs	D	351	366	3.4
randfragment_19_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:21882761:21883335:D	cluster_1_node_8_9motifs	D	369	384	6.5
randfragment_20_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:61833765:61834121:D	cluster_1_node_8_9motifs	D	342	357	5.2
randfragment_21_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:135615329:135615771:R	cluster_1_node_8_9motifs	R	165	180	6.2
randfragment_22_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:218813512:218814457:D	cluster_1_node_8_9motifs	R	333	348	2.9
randfragment_23_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791769.1:112527:112831:R	cluster_1_node_8_9motifs	R	154	169	2.7
randfragment_24_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:150213048:150213527:R	cluster_1_node_8_9motifs	D	326	341	4.5
randfragment_25_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:23874210:23874617:R	cluster_1_node_8_9motifs	R	63	78	1.8
randfragment_26_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:41907724:41908181:D	cluster_1_node_8_9motifs	.	0	0	-1000000.0
randfragment_27_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:130130812:130131431:D	cluster_1_node_8_9motifs	D	416	431	1.8
randfragment_28_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:58877556:58877888:R	cluster_1_node_8_9motifs	R	255	270	2.6
randfragment_29_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_017852928.1:396382:396807:D	cluster_1_node_8_9motifs	R	266	281	5.3
randfragment_30_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:52121977:52122459:R	cluster_1_node_8_9motifs	R	60	75	6.8
randfragment_31_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:28153119:28153501:D	cluster_1_node_8_9motifs	R	143	158	3.7
randfragment_32_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:115780675:115781113:D	cluster_1_node_8_9motifs	R	103	118	2.2
randfragment_33_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:10024762:10025263:D	cluster_1_node_8_9motifs	R	443	458	6.6
randfragment_34_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:3077669:3078116:D	cluster_1_node_8_9motifs	.	0	0	-1000000.0
randfragment_35_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:116847:117250:D	cluster_1_node_8_9motifs	D	198	213	6.5
randfragment_36_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:51050925:51051195:R	cluster_1_node_8_9motifs	R	131	146	6.9
randfragment_37_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:49367531:49367918:D	cluster_1_node_8_9motifs	R	20	35	5.0
randfragment_38_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:197118914:197119483:R	cluster_1_node_8_9motifs	D	533	548	3.5
randfragment_39_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:17813265:17814087:R	cluster_1_node_8_9motifs	R	293	308	6.1
randfragment_40_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:796135:796635:D	cluster_1_node_8_9motifs	D	42	57	4.5
randfragment_41_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:27245483:27246149:R	cluster_1_node_8_9motifs	D	98	113	4.7
randfragment_42_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:82723830:82724099:D	cluster_1_node_8_9motifs	D	3	18	2.4
randfragment_43_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:81901555:81902165:R	cluster_1_node_8_9motifs	R	581	596	2.6
randfragment_44_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:145030016:145030403:D	cluster_1_node_8_9motifs	R	23	38	2.5
randfragment_45_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:167249245:167249762:D	cluster_1_node_8_9motifs	D	335	350	2.1
randfragment_46_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:199814999:199815925:R	cluster_1_node_8_9motifs	R	592	607	4.2
randfragment_47_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:184831554:184831984:R	cluster_1_node_8_9motifs	D	378	393	5.5
randfragment_48_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:37648020:37648569:R	cluster_1_node_8_9motifs	R	298	313	5.5
randfragment_49_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:103722505:103722884:D	cluster_1_node_8_9motifs	D	48	63	1.8
randfragment_50_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:20449533:20449921:R	cluster_1_node_8_9motifs	D	275	290	4.3
randfragment_51_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:156844649:156845368:D	cluster_1_node_8_9motifs	R	542	557	1.1
randfragment_52_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:119153401:119154220:D	cluster_1_node_8_9motifs	D	288	303	3.2
randfragment_53_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791812.1:115983:116319:R	cluster_1_node_8_9motifs	R	12	27	5.5
randfragment_54_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:51144735:51145205:R	cluster_1_node_8_9motifs	R	307	322	2.1
